4000	1999500	999	1100	1	192	187598
4000	1999500	999	1100	2	198	170446
4000	1999500	999	1100	3	190	41952
4000	1999500	999	1100	4	200	40377
4000	1999500	999	1100	5	196	32697
4000	1999500	999	1100	6	196	61354
4000	3999000	1999	2108	1	401	269899
4000	3999000	1999	2108	2	406	331290
4000	3999000	1999	2108	3	397	238526
4000	3999000	1999	2108	4	410	196295
4000	3999000	1999	2108	5	402	174132
4000	3999000	1999	2108	6	401	124714
5000	3124375	1249	1370	1	233	328393
5000	3124375	1249	1370	2	236	276193
5000	3124375	1249	1370	3	232	100441
5000	3124375	1249	1370	4	240	167730
5000	3124375	1249	1370	5	236	53846
5000	3124375	1249	1370	6	238	105367
8000	1599800	399	474	1	86	90212908
8000	1599800	399	474	2	88	45236049
8000	1599800	399	474	3	83	31386333
8000	1599800	399	474	4	91	17348460
8000	1599800	399	474	5	87	4623103
8000	1599800	399	474	6	87	4467287
10000	2499750	499	577	1	102	15635739
10000	2499750	499	577	2	105	2190457
10000	2499750	499	577	3	102	173263
10000	2499750	499	577	4	107	180586
10000	2499750	499	577	5	104	171220
10000	2499750	499	577	6	105	171285
8000	1599800	399	477	1	85	2433666
8000	1599800	399	477	2	89	1763319
10000	2499750	499	599	1	102	2946404
8000	1599800	399	477	3	85	693616
8000	1599800	399	477	4	91	189780
8000	1599800	399	477	5	88	353862
8000	1599800	399	477	6	87	250571
10000	2499750	499	599	2	105	3056317
